<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>
2024.01.17	03:00:00	1.08553	1.08596	1.08510	1.08519	3407
2024.01.17	04:00:00	1.08519	1.08582	1.08473	1.08546	4199
2024.01.17	05:00:00	1.08546	1.08634	1.08526	1.08588	878
2024.01.17	06:00:00	1.08588	1.08604	1.08573	1.08594	3916
2024.01.17	07:00:00	1.08594	1.08643	1.08567	1.08640	4145
2024.01.17	08:00:00	1.08640	1.08670	1.08620	1.08652	3717
2024.01.17	09:00:00	1.08652	1.08724	1.08606	1.08683	3129
2024.01.17	10:00:00	1.08683	1.08734	1.08603	1.08634	4548
2024.01.17	11:00:00	1.08634	1.08636	1.08600	1.08619	3440
2024.01.17	12:00:00	1.08619	1.08647	1.08572	1.08628	4308
2024.01.17	13:00:00	1.08628	1.08706	1.08613	1.08679	1311
2024.01.17	14:00:00	1.08679	1.08741	1.08624	1.08650	3494
2024.01.17	15:00:00	1.08650	1.08684	1.08643	1.08680	2468
2024.01.17	16:00:00	1.08680	1.08731	1.08628	1.08658	4407
2024.01.17	17:00:00	1.08658	1.08679	1.08640	1.08645	4462
2024.01.17	18:00:00	1.08645	1.08703	1.08578	1.08693	4297
2024.01.17	19:00:00	1.08693	1.08695	1.08518	1.08558	1469
2024.01.17	20:00:00	1.08558	1.08626	1.08465	1.08468	2715
2024.01.17	21:00:00	1.08468	1.08525	1.08335	1.08366	500
2024.01.17	22:00:00	1.08366	1.08372	1.08182	1.08209	4908
2024.01.17	23:00:00	1.08209	1.08239	1.08129	1.08160	1658
2024.01.18	00:00:00	1.08160	1.08233	1.08123	1.08203	3309
2024.01.18	01:00:00	1.08203	1.08210	1.08153	1.08179	2693
2024.01.18	02:00:00	1.08179	1.08221	1.08167	1.08187	4570
2024.01.18	03:00:00	1.08187	1.08301	1.08149	1.08252	4195
2024.01.18	04:00:00	1.08252	1.08345	1.08245	1.08333	3996
2024.01.18	05:00:00	1.08333	1.08347	1.08282	1.08323	3394
2024.01.18	06:00:00	1.08323	1.08460	1.08306	1.08405	1037
2024.01.18	07:00:00	1.08405	1.08452	1.08394	1.08406	4635
2024.01.18	08:00:00	1.08406	1.08437	1.08331	1.08346	781
2024.01.18	09:00:00	1.08346	1.08403	1.08293	1.08302	2550
2024.01.18	10:00:00	1.08302	1.08330	1.08153	1.08200	2207
2024.01.18	11:00:00	1.08200	1.08241	1.08135	1.08137	2258
2024.01.18	12:00:00	1.08137	1.08166	1.08088	1.08109	4897
2024.01.18	13:00:00	1.08109	1.08162	1.08107	1.08155	1541
2024.01.18	14:00:00	1.08155	1.08317	1.08151	1.08262	3109
2024.01.18	15:00:00	1.08262	1.08269	1.08098	1.08167	1481
2024.01.18	16:00:00	1.08167	1.08246	1.08119	1.08187	4601
2024.01.18	17:00:00	1.08187	1.08189	1.08111	1.08114	3812
2024.01.18	18:00:00	1.08114	1.08205	1.08105	1.08139	2366
2024.01.18	19:00:00	1.08139	1.08160	1.08097	1.08125	861
2024.01.18	20:00:00	1.08125	1.08140	1.07994	1.08001	1187
2024.01.18	21:00:00	1.08001	1.08132	1.07989	1.08056	1592
2024.01.18	22:00:00	1.08056	1.08090	1.07977	1.08011	2328
2024.01.18	23:00:00	1.08011	1.08028	1.07941	1.07971	4486
2024.01.19	00:00:00	1.07971	1.08004	1.07852	1.07897	1038
2024.01.19	01:00:00	1.07897	1.07953	1.07810	1.07849	3096
2024.01.19	02:00:00	1.07849	1.07910	1.07845	1.07871	2062
2024.01.19	03:00:00	1.07871	1.07885	1.07814	1.07854	709
2024.01.19	04:00:00	1.07854	1.07956	1.07800	1.07869	3286
2024.01.19	05:00:00	1.07869	1.07889	1.07811	1.07887	3669
2024.01.19	06:00:00	1.07887	1.08008	1.07877	1.07968	4817
2024.01.19	07:00:00	1.07968	1.07972	1.07912	1.07940	2780
2024.01.19	08:00:00	1.07940	1.07983	1.07808	1.07839	1964
2024.01.19	09:00:00	1.07839	1.07920	1.07783	1.07903	4345
2024.01.19	10:00:00	1.07903	1.07903	1.07847	1.07876	1613
2024.01.19	11:00:00	1.07876	1.07999	1.07823	1.07943	3570
2024.01.19	12:00:00	1.07943	1.07962	1.07862	1.07962	4745
2024.01.19	13:00:00	1.07962	1.07993	1.07906	1.07948	520
2024.01.19	14:00:00	1.07948	1.07975	1.07928	1.07965	4663
2024.01.19	15:00:00	1.07965	1.08140	1.07924	1.08086	1425
2024.01.19	16:00:00	1.08086	1.08232	1.08066	1.08216	2667
2024.01.19	17:00:00	1.08216	1.08239	1.08204	1.08215	1660
2024.01.19	18:00:00	1.08215	1.08319	1.08202	1.08220	1150
2024.01.19	19:00:00	1.08220	1.08309	1.08190	1.08284	3660
2024.01.19	20:00:00	1.08284	1.08295	1.08201	1.08224	2669
2024.01.19	21:00:00	1.08224	1.08263	1.08179	1.08240	2791
2024.01.19	22:00:00	1.08240	1.08249	1.08218	1.08233	2676
2024.01.19	23:00:00	1.08233	1.08263	1.08212	1.08248	3863
2024.01.20	00:00:00	1.08248	1.08250	1.08183	1.08189	4847
2024.01.20	01:00:00	1.08189	1.08232	1.08026	1.08080	2807
2024.01.20	02:00:00	1.08080	1.08105	1.07930	1.07940	1200
2024.01.20	03:00:00	1.07940	1.07980	1.07834	1.07863	1973
2024.01.20	04:00:00	1.07863	1.07884	1.07803	1.07827	2732
2024.01.20	05:00:00	1.07827	1.07828	1.07772	1.07803	966
2024.01.20	06:00:00	1.07803	1.07936	1.07756	1.07923	1530
2024.01.20	07:00:00	1.07923	1.08086	1.07922	1.07989	1411
2024.01.20	08:00:00	1.07989	1.08022	1.07899	1.07922	4878
2024.01.20	09:00:00	1.07922	1.07951	1.07905	1.07939	2303
2024.01.20	10:00:00	1.07939	1.07969	1.07887	1.07907	4455
2024.01.20	11:00:00	1.07907	1.07978	1.07871	1.07883	2981
2024.01.20	12:00:00	1.07883	1.07925	1.07823	1.07890	2777
2024.01.20	13:00:00	1.07890	1.07952	1.07882	1.07924	4723
2024.01.20	14:00:00	1.07924	1.07945	1.07832	1.07897	3613
2024.01.20	15:00:00	1.07897	1.07971	1.07889	1.07961	1578
2024.01.20	16:00:00	1.07961	1.07981	1.07800	1.07881	1767
2024.01.20	17:00:00	1.07881	1.07912	1.07825	1.07876	3497
2024.01.20	18:00:00	1.07876	1.08055	1.07875	1.08039	510
2024.01.20	19:00:00	1.08039	1.08057	1.08030	1.08048	1186
2024.01.20	20:00:00	1.08048	1.08137	1.08044	1.08136	834
2024.01.20	21:00:00	1.08136	1.08154	1.08128	1.08136	3711
2024.01.20	22:00:00	1.08136	1.08178	1.08091	1.08169	2486
2024.01.20	23:00:00	1.08169	1.08171	1.08156	1.08159	551
2024.01.21	00:00:00	1.08159	1.08185	1.08092	1.08143	3837
2024.01.21	01:00:00	1.08143	1.08211	1.08082	1.08087	3451
2024.01.21	02:00:00	1.08087	1.08152	1.08073	1.08110	3733
2024.01.21	03:00:00	1.08110	1.08127	1.08022	1.08049	1234
2024.01.21	04:00:00	1.08049	1.08099	1.07976	1.08087	4437
2024.01.21	05:00:00	1.08087	1.08222	1.08076	1.08152	1311
2024.01.21	06:00:00	1.08152	1.08206	1.08070	1.08170	3068
2024.01.21	07:00:00	1.08170	1.08199	1.08128	1.08146	3015
2024.01.21	08:00:00	1.08146	1.08209	1.08119	1.08170	1484
2024.01.21	09:00:00	1.08170	1.08183	1.08128	1.08145	2189
2024.01.21	10:00:00	1.08145	1.08255	1.08135	1.08200	734
2024.01.21	11:00:00	1.08200	1.08219	1.08036	1.08076	2620
2024.01.21	12:00:00	1.08076	1.08162	1.07968	1.08049	3547
2024.01.21	13:00:00	1.08049	1.08058	1.07855	1.07914	1889
2024.01.21	14:00:00	1.07914	1.07934	1.07780	1.07812	2919
2024.01.21	15:00:00	1.07812	1.07954	1.07811	1.07895	4790
2024.01.21	16:00:00	1.07895	1.07991	1.07887	1.07948	1555
2024.01.21	17:00:00	1.07948	1.08000	1.07865	1.07896	1807
2024.01.21	18:00:00	1.07896	1.07927	1.07735	1.07793	1039
2024.01.21	19:00:00	1.07793	1.07821	1.07551	1.07596	2939
2024.01.21	20:00:00	1.07596	1.07660	1.07554	1.07556	1417
2024.01.21	21:00:00	1.07556	1.07736	1.07544	1.07706	4344
2024.01.21	22:00:00	1.07706	1.07769	1.07648	1.07729	1809
2024.01.21	23:00:00	1.07729	1.07766	1.07686	1.07688	3488
2024.01.22	00:00:00	1.07688	1.07737	1.07675	1.07712	1351
2024.01.22	01:00:00	1.07712	1.07723	1.07559	1.07606	1952
2024.01.22	02:00:00	1.07606	1.07613	1.07567	1.07581	1270
2024.01.22	03:00:00	1.07581	1.07633	1.07569	1.07583	2985
2024.01.22	04:00:00	1.07583	1.07612	1.07547	1.07572	624
2024.01.22	05:00:00	1.07572	1.07621	1.07535	1.07617	873
2024.01.22	06:00:00	1.07617	1.07672	1.07541	1.07634	2756
2024.01.22	07:00:00	1.07634	1.07704	1.07555	1.07672	2955
2024.01.22	08:00:00	1.07672	1.07678	1.07622	1.07622	1983
2024.01.22	09:00:00	1.07622	1.07686	1.07618	1.07675	2441
2024.01.22	10:00:00	1.07675	1.07844	1.07659	1.07775	2374
2024.01.22	11:00:00	1.07775	1.07817	1.07685	1.07706	3910
2024.01.22	12:00:00	1.07706	1.07719	1.07607	1.07644	2509
2024.01.22	13:00:00	1.07644	1.07730	1.07643	1.07725	4315
2024.01.22	14:00:00	1.07725	1.07728	1.07689	1.07707	1476
2024.01.22	15:00:00	1.07707	1.07834	1.07645	1.07792	1398
2024.01.22	16:00:00	1.07792	1.07840	1.07745	1.07758	2316
2024.01.22	17:00:00	1.07758	1.07856	1.07756	1.07847	866
2024.01.22	18:00:00	1.07847	1.07858	1.07748	1.07850	3519
2024.01.22	19:00:00	1.07850	1.07890	1.07842	1.07861	2257
2024.01.22	20:00:00	1.07861	1.08015	1.07839	1.07957	2148
2024.01.22	21:00:00	1.07957	1.07994	1.07903	1.07929	2903
2024.01.22	22:00:00	1.07929	1.07940	1.07833	1.07862	869
2024.01.22	23:00:00	1.07862	1.07934	1.07816	1.07828	2195
2024.01.23	00:00:00	1.07828	1.07912	1.07820	1.07852	4874
2024.01.23	01:00:00	1.07852	1.07852	1.07741	1.07745	3328
2024.01.23	02:00:00	1.07745	1.07795	1.07722	1.07781	3082
2024.01.23	03:00:00	1.07781	1.07817	1.07728	1.07741	2775
2024.01.23	04:00:00	1.07741	1.07821	1.07659	1.07809	2609
2024.01.23	05:00:00	1.07809	1.07854	1.07601	1.07649	4714
2024.01.23	06:00:00	1.07649	1.07677	1.07581	1.07593	4686
2024.01.23	07:00:00	1.07593	1.07635	1.07445	1.07479	2342
2024.01.23	08:00:00	1.07479	1.07490	1.07386	1.07420	4661
2024.01.23	09:00:00	1.07420	1.07505	1.07410	1.07431	871
2024.01.23	10:00:00	1.07431	1.07470	1.07376	1.07414	1938
2024.01.23	11:00:00	1.07414	1.07437	1.07333	1.07392	1858
2024.01.23	12:00:00	1.07392	1.07393	1.07346	1.07377	3637
2024.01.23	13:00:00	1.07377	1.07492	1.07357	1.07384	3226
2024.01.23	14:00:00	1.07384	1.07434	1.07227	1.07314	2626
2024.01.23	15:00:00	1.07314	1.07360	1.07310	1.07354	1652
2024.01.23	16:00:00	1.07354	1.07424	1.07281	1.07392	2780
2024.01.23	17:00:00	1.07392	1.07451	1.07383	1.07411	1710
2024.01.23	18:00:00	1.07411	1.07469	1.07401	1.07441	2738
2024.01.23	19:00:00	1.07441	1.07483	1.07429	1.07455	2028
2024.01.23	20:00:00	1.07455	1.07595	1.07418	1.07581	4498
2024.01.23	21:00:00	1.07581	1.07652	1.07516	1.07570	3857
2024.01.23	22:00:00	1.07570	1.07635	1.07504	1.07545	1288
2024.01.23	23:00:00	1.07545	1.07559	1.07477	1.07491	4730
2024.01.24	00:00:00	1.07491	1.07509	1.07382	1.07419	3464
2024.01.24	01:00:00	1.07419	1.07451	1.07328	1.07333	2076
2024.01.24	02:00:00	1.07333	1.07384	1.07251	1.07271	2887
2024.01.24	03:00:00	1.07271	1.07297	1.07221	1.07261	1379
2024.01.24	04:00:00	1.07261	1.07306	1.07217	1.07277	710
2024.01.24	05:00:00	1.07277	1.07290	1.07257	1.07275	2392
2024.01.24	06:00:00	1.07275	1.07284	1.07212	1.07220	4019
2024.01.24	07:00:00	1.07220	1.07293	1.07172	1.07273	2083
2024.01.24	08:00:00	1.07273	1.07320	1.07237	1.07315	2229
2024.01.24	09:00:00	1.07315	1.07438	1.07295	1.07300	4955
2024.01.24	10:00:00	1.07300	1.07307	1.07251	1.07252	4942
2024.01.24	11:00:00	1.07252	1.07308	1.07214	1.07282	2587
2024.01.24	12:00:00	1.07282	1.07307	1.07253	1.07289	698
2024.01.24	13:00:00	1.07289	1.07293	1.07148	1.07190	3556
2024.01.24	14:00:00	1.07190	1.07256	1.07162	1.07181	3716
2024.01.24	15:00:00	1.07181	1.07205	1.07102	1.07192	4612
2024.01.24	16:00:00	1.07192	1.07210	1.07088	1.07129	4766
2024.01.24	17:00:00	1.07129	1.07178	1.07054	1.07136	3330
2024.01.24	18:00:00	1.07136	1.07150	1.07020	1.07037	982
2024.01.24	19:00:00	1.07037	1.07153	1.06965	1.07117	1622
2024.01.24	20:00:00	1.07117	1.07290	1.07116	1.07192	3725
2024.01.24	21:00:00	1.07192	1.07211	1.07105	1.07171	3233
2024.01.24	22:00:00	1.07171	1.07219	1.07104	1.07189	2461
2024.01.24	23:00:00	1.07189	1.07203	1.06956	1.07028	2308
2024.01.25	00:00:00	1.07028	1.07060	1.06937	1.06949	3692
2024.01.25	01:00:00	1.06949	1.06955	1.06885	1.06925	2400
2024.01.25	02:00:00	1.06925	1.06976	1.06803	1.06851	1196
2024.01.25	03:00:00	1.06851	1.06903	1.06846	1.06891	4906
2024.01.25	04:00:00	1.06891	1.07033	1.06842	1.07014	2072
2024.01.25	05:00:00	1.07014	1.07034	1.06909	1.06933	1753
2024.01.25	06:00:00	1.06933	1.06993	1.06845	1.06874	811
2024.01.25	07:00:00	1.06874	1.06952	1.06846	1.06884	2610
2024.01.25	08:00:00	1.06884	1.07000	1.06794	1.06982	4937
2024.01.25	09:00:00	1.06982	1.07016	1.06868	1.06898	1219
2024.01.25	10:00:00	1.06898	1.06970	1.06865	1.06909	1601
2024.01.25	11:00:00	1.06909	1.07030	1.06905	1.07020	1303
2024.01.25	12:00:00	1.07020	1.07032	1.06901	1.06909	923
2024.01.25	13:00:00	1.06909	1.06939	1.06816	1.06821	3215
2024.01.25	14:00:00	1.06821	1.06856	1.06782	1.06789	1841
2024.01.25	15:00:00	1.06789	1.06803	1.06749	1.06750	3879
2024.01.25	16:00:00	1.06750	1.06810	1.06728	1.06797	2302
2024.01.25	17:00:00	1.06797	1.06854	1.06791	1.06807	3364
2024.01.25	18:00:00	1.06807	1.06883	1.06677	1.06688	902
2024.01.25	19:00:00	1.06688	1.06745	1.06672	1.06716	1981
2024.01.25	20:00:00	1.06716	1.06717	1.06640	1.06673	2363
2024.01.25	21:00:00	1.06673	1.06752	1.06651	1.06750	768
2024.01.25	22:00:00	1.06750	1.06772	1.06702	1.06704	2386
2024.01.25	23:00:00	1.06704	1.06709	1.06611	1.06658	2616
2024.01.26	00:00:00	1.06658	1.06695	1.06614	1.06687	2317
2024.01.26	01:00:00	1.06687	1.06773	1.06615	1.06731	2769
2024.01.26	02:00:00	1.06731	1.06806	1.06677	1.06754	4087
2024.01.26	03:00:00	1.06754	1.06800	1.06627	1.06641	3967
2024.01.26	04:00:00	1.06641	1.06687	1.06603	1.06670	563
2024.01.26	05:00:00	1.06670	1.06674	1.06511	1.06598	3381
2024.01.26	06:00:00	1.06598	1.06688	1.06578	1.06608	4568
2024.01.26	07:00:00	1.06608	1.06625	1.06492	1.06512	4420
2024.01.26	08:00:00	1.06512	1.06562	1.06497	1.06535	1955
2024.01.26	09:00:00	1.06535	1.06557	1.06474	1.06478	4023
2024.01.26	10:00:00	1.06478	1.06545	1.06378	1.06391	4104
2024.01.26	11:00:00	1.06391	1.06544	1.06386	1.06431	2146
2024.01.26	12:00:00	1.06431	1.06481	1.06290	1.06441	4411
2024.01.26	13:00:00	1.06441	1.06551	1.06394	1.06397	3344
2024.01.26	14:00:00	1.06397	1.06508	1.06396	1.06484	3879
2024.01.26	15:00:00	1.06484	1.06528	1.06409	1.06451	3862
2024.01.26	16:00:00	1.06451	1.06452	1.06395	1.06447	4016
2024.01.26	17:00:00	1.06447	1.06462	1.06440	1.06459	4805
2024.01.26	18:00:00	1.06459	1.06493	1.06382	1.06414	4358
2024.01.26	19:00:00	1.06414	1.06513	1.06370	1.06439	2400
2024.01.26	20:00:00	1.06439	1.06455	1.06369	1.06400	3029
2024.01.26	21:00:00	1.06400	1.06421	1.06345	1.06368	3417
2024.01.26	22:00:00	1.06368	1.06481	1.06321	1.06450	4354
2024.01.26	23:00:00	1.06450	1.06478	1.06371	1.06378	2266
2024.01.27	00:00:00	1.06378	1.06419	1.06163	1.06219	1908
2024.01.27	01:00:00	1.06219	1.06387	1.06212	1.06316	3820
2024.01.27	02:00:00	1.06316	1.06536	1.06256	1.06474	4793
2024.01.27	03:00:00	1.06474	1.06510	1.06412	1.06442	4603
2024.01.27	04:00:00	1.06442	1.06490	1.06272	1.06314	1165
2024.01.27	05:00:00	1.06314	1.06326	1.06262	1.06288	4636
2024.01.27	06:00:00	1.06288	1.06336	1.06256	1.06265	4051
2024.01.27	07:00:00	1.06265	1.06391	1.06239	1.06247	1206
2024.01.27	08:00:00	1.06247	1.06289	1.06145	1.06171	529
2024.01.27	09:00:00	1.06171	1.06222	1.06161	1.06203	1418
2024.01.27	10:00:00	1.06203	1.06255	1.06173	1.06231	4682
2024.01.27	11:00:00	1.06231	1.06292	1.06095	1.06130	3897
2024.01.27	12:00:00	1.06130	1.06194	1.06061	1.06170	3088
2024.01.27	13:00:00	1.06170	1.06330	1.06146	1.06295	3339
2024.01.27	14:00:00	1.06295	1.06302	1.06222	1.06301	2359
2024.01.27	15:00:00	1.06301	1.06302	1.06254	1.06274	4572
2024.01.27	16:00:00	1.06274	1.06307	1.06246	1.06260	1203
2024.01.27	17:00:00	1.06260	1.06296	1.06254	1.06293	1912
2024.01.27	18:00:00	1.06293	1.06324	1.06156	1.06178	1402
2024.01.27	19:00:00	1.06178	1.06190	1.06160	1.06183	4316
2024.01.27	20:00:00	1.06183	1.06192	1.06142	1.06153	2930
2024.01.27	21:00:00	1.06153	1.06303	1.06149	1.06265	3576
2024.01.27	22:00:00	1.06265	1.06305	1.06190	1.06249	4637
2024.01.27	23:00:00	1.06249	1.06367	1.06248	1.06350	1379
2024.01.28	00:00:00	1.06350	1.06368	1.06225	1.06274	4839
2024.01.28	01:00:00	1.06274	1.06312	1.06226	1.06306	1069
2024.01.28	02:00:00	1.06306	1.06325	1.06301	1.06321	3894
2024.01.28	03:00:00	1.06321	1.06356	1.06215	1.06261	3662
2024.01.28	04:00:00	1.06261	1.06269	1.06198	1.06267	4214
2024.01.28	05:00:00	1.06267	1.06364	1.06241	1.06339	1213
2024.01.28	06:00:00	1.06339	1.06376	1.06285	1.06313	4819
2024.01.28	07:00:00	1.06313	1.06378	1.06185	1.06200	4074
2024.01.28	08:00:00	1.06200	1.06214	1.06181	1.06193	997
2024.01.28	09:00:00	1.06193	1.06216	1.06123	1.06130	3006
2024.01.28	10:00:00	1.06130	1.06158	1.06079	1.06103	4177
2024.01.28	11:00:00	1.06103	1.06204	1.06069	1.06093	2645
2024.01.28	12:00:00	1.06093	1.06128	1.05875	1.05979	2214
2024.01.28	13:00:00	1.05979	1.06031	1.05861	1.05871	1739
2024.01.28	14:00:00	1.05871	1.05928	1.05850	1.05896	2821
2024.01.28	15:00:00	1.05896	1.05970	1.05841	1.05858	4927
2024.01.28	16:00:00	1.05858	1.05889	1.05688	1.05690	3233
2024.01.28	17:00:00	1.05690	1.05837	1.05660	1.05734	3749
2024.01.28	18:00:00	1.05734	1.05764	1.05731	1.05746	4008
2024.01.28	19:00:00	1.05746	1.05769	1.05635	1.05696	4001
2024.01.28	20:00:00	1.05696	1.05702	1.05562	1.05607	2302
2024.01.28	21:00:00	1.05607	1.05666	1.05602	1.05655	3959
2024.01.28	22:00:00	1.05655	1.05724	1.05647	1.05671	1976
2024.01.28	23:00:00	1.05671	1.05833	1.05557	1.05817	3128
2024.01.29	00:00:00	1.05817	1.05871	1.05804	1.05839	1861
2024.01.29	01:00:00	1.05839	1.05896	1.05785	1.05858	4728
2024.01.29	02:00:00	1.05858	1.05902	1.05833	1.05842	3785
2024.01.29	03:00:00	1.05842	1.05953	1.05836	1.05889	3127
2024.01.29	04:00:00	1.05889	1.05927	1.05861	1.05923	2531
2024.01.29	05:00:00	1.05923	1.06022	1.05867	1.05997	2840
2024.01.29	06:00:00	1.05997	1.06022	1.05958	1.05959	4009
2024.01.29	07:00:00	1.05959	1.05985	1.05835	1.05926	1731
2024.01.29	08:00:00	1.05926	1.05954	1.05881	1.05890	4228
2024.01.29	09:00:00	1.05890	1.05987	1.05838	1.05935	1767
2024.01.29	10:00:00	1.05935	1.06085	1.05913	1.06025	1137
2024.01.29	11:00:00	1.06025	1.06033	1.05976	1.05991	3815
2024.01.29	12:00:00	1.05991	1.06014	1.05935	1.05958	3687
2024.01.29	13:00:00	1.05958	1.06017	1.05920	1.05973	2006
2024.01.29	14:00:00	1.05973	1.05985	1.05940	1.05952	3419
2024.01.29	15:00:00	1.05952	1.06018	1.05946	1.06007	3779
2024.01.29	16:00:00	1.06007	1.06037	1.05841	1.05859	4045
2024.01.29	17:00:00	1.05859	1.05864	1.05769	1.05801	4787
2024.01.29	18:00:00	1.05801	1.05816	1.05721	1.05746	4344
2024.01.29	19:00:00	1.05746	1.05775	1.05547	1.05594	2476
2024.01.29	20:00:00	1.05594	1.05598	1.05514	1.05528	1536
2024.01.29	21:00:00	1.05528	1.05571	1.05416	1.05464	937
2024.01.29	22:00:00	1.05464	1.05465	1.05392	1.05446	3082
2024.01.29	23:00:00	1.05446	1.05543	1.05391	1.05511	3499
2024.01.30	00:00:00	1.05511	1.05531	1.05442	1.05491	3608
2024.01.30	01:00:00	1.05491	1.05563	1.05420	1.05420	542
2024.01.30	02:00:00	1.05420	1.05431	1.05363	1.05411	3656
2024.01.30	03:00:00	1.05411	1.05501	1.05387	1.05472	4041
2024.01.30	04:00:00	1.05472	1.05495	1.05386	1.05405	3747
2024.01.30	05:00:00	1.05405	1.05422	1.05334	1.05343	2865
2024.01.30	06:00:00	1.05343	1.05387	1.05320	1.05373	568
2024.01.30	07:00:00	1.05373	1.05405	1.05334	1.05353	2703
2024.01.30	08:00:00	1.05353	1.05411	1.05332	1.05389	3401
2024.01.30	09:00:00	1.05389	1.05406	1.05329	1.05383	3062
2024.01.30	10:00:00	1.05383	1.05444	1.05360	1.05422	3085
2024.01.30	11:00:00	1.05422	1.05466	1.05304	1.05351	2823
2024.01.30	12:00:00	1.05351	1.05387	1.05342	1.05345	2984
2024.01.30	13:00:00	1.05345	1.05369	1.05297	1.05327	1956
2024.01.30	14:00:00	1.05327	1.05392	1.05195	1.05245	3222
2024.01.30	15:00:00	1.05245	1.05279	1.05117	1.05141	1766
2024.01.30	16:00:00	1.05141	1.05193	1.05084	1.05179	2711
2024.01.30	17:00:00	1.05179	1.05190	1.05095	1.05151	2368
2024.01.30	18:00:00	1.05151	1.05157	1.05079	1.05082	3713
2024.01.30	19:00:00	1.05082	1.05191	1.05010	1.05070	4527
2024.01.30	20:00:00	1.05070	1.05172	1.04979	1.05136	3349
2024.01.30	21:00:00	1.05136	1.05138	1.04972	1.04987	1109
2024.01.30	22:00:00	1.04987	1.05001	1.04875	1.04888	3503
2024.01.30	23:00:00	1.04888	1.04897	1.04786	1.04824	1961
2024.01.31	00:00:00	1.04824	1.04956	1.04796	1.04911	722
2024.01.31	01:00:00	1.04911	1.04936	1.04859	1.04924	1365
2024.01.31	02:00:00	1.04924	1.05009	1.04897	1.04967	4997
2024.01.31	03:00:00	1.04967	1.04980	1.04877	1.04890	2422
2024.01.31	04:00:00	1.04890	1.04903	1.04766	1.04814	1407
2024.01.31	05:00:00	1.04814	1.04843	1.04787	1.04837	1100
2024.01.31	06:00:00	1.04837	1.04848	1.04834	1.04835	3426
2024.01.31	07:00:00	1.04835	1.04954	1.04824	1.04864	3923
2024.01.31	08:00:00	1.04864	1.04954	1.04842	1.04847	2089
2024.01.31	09:00:00	1.04847	1.04875	1.04837	1.04860	965
2024.01.31	10:00:00	1.04860	1.04865	1.04825	1.04864	2096
2024.01.31	11:00:00	1.04864	1.04939	1.04833	1.04908	3493
2024.01.31	12:00:00	1.04908	1.04990	1.04849	1.04954	1012
2024.01.31	13:00:00	1.04954	1.04986	1.04824	1.04846	1704
2024.01.31	14:00:00	1.04846	1.04848	1.04678	1.04700	509
2024.01.31	15:00:00	1.04700	1.04768	1.04683	1.04758	2624
2024.01.31	16:00:00	1.04758	1.04832	1.04757	1.04827	1267
2024.01.31	17:00:00	1.04827	1.04831	1.04697	1.04758	1399
2024.01.31	18:00:00	1.04758	1.04761	1.04584	1.04636	1008
2024.01.31	19:00:00	1.04636	1.04644	1.04604	1.04637	3786
2024.01.31	20:00:00	1.04637	1.04700	1.04551	1.04690	2702
2024.01.31	21:00:00	1.04690	1.04828	1.04634	1.04798	4767
2024.01.31	22:00:00	1.04798	1.04874	1.04783	1.04825	2277
2024.01.31	23:00:00	1.04825	1.04867	1.04795	1.04796	1497
2024.02.01	00:00:00	1.04796	1.04866	1.04647	1.04735	1418
2024.02.01	01:00:00	1.04735	1.04769	1.04657	1.04730	4789
2024.02.01	02:00:00	1.04730	1.04740	1.04706	1.04706	3153
2024.02.01	03:00:00	1.04706	1.04726	1.04558	1.04637	1963
2024.02.01	04:00:00	1.04637	1.04818	1.04609	1.04761	3443
2024.02.01	05:00:00	1.04761	1.04939	1.04726	1.04868	3010
2024.02.01	06:00:00	1.04868	1.04958	1.04849	1.04934	1016
2024.02.01	07:00:00	1.04934	1.04941	1.04869	1.04871	3657
2024.02.01	08:00:00	1.04871	1.04954	1.04822	1.04919	1036
2024.02.01	09:00:00	1.04919	1.04994	1.04906	1.04954	1396
2024.02.01	10:00:00	1.04954	1.04999	1.04927	1.04977	3709
2024.02.01	11:00:00	1.04977	1.05058	1.04920	1.05051	2501
2024.02.01	12:00:00	1.05051	1.05200	1.05049	1.05085	1499
2024.02.01	13:00:00	1.05085	1.05139	1.05042	1.05127	805
2024.02.01	14:00:00	1.05127	1.05226	1.05099	1.05162	3171
2024.02.01	15:00:00	1.05162	1.05226	1.05105	1.05178	3636
2024.02.01	16:00:00	1.05178	1.05193	1.05049	1.05060	1413
2024.02.01	17:00:00	1.05060	1.05100	1.05043	1.05060	2374
2024.02.01	18:00:00	1.05060	1.05103	1.05015	1.05020	2049
2024.02.01	19:00:00	1.05020	1.05080	1.04914	1.04934	4512
2024.02.01	20:00:00	1.04934	1.05099	1.04934	1.05035	4059
2024.02.01	21:00:00	1.05035	1.05146	1.05017	1.05138	1732
2024.02.01	22:00:00	1.05138	1.05325	1.05100	1.05219	2811
2024.02.01	23:00:00	1.05219	1.05243	1.05211	1.05230	4656
2024.02.02	00:00:00	1.05230	1.05336	1.05170	1.05310	2055
2024.02.02	01:00:00	1.05310	1.05319	1.05238	1.05305	1134
2024.02.02	02:00:00	1.05305	1.05342	1.05236	1.05313	1842
2024.02.02	03:00:00	1.05313	1.05347	1.05214	1.05239	3231
2024.02.02	04:00:00	1.05239	1.05311	1.05193	1.05258	4965
2024.02.02	05:00:00	1.05258	1.05261	1.05245	1.05257	1885
2024.02.02	06:00:00	1.05257	1.05258	1.05164	1.05169	763
